date,julian,tree.id,species,circuit,bcon,bbrk,fbud,fopn,fpst,sex,length,width,lfin,l75,l95,tip,comments
6/11/02,162,ACPE-01,ACPE,20,BB,100,BB,100,100,M,18,17,88,80,80,S,NA
6/17/02,168,ACPE-01,ACPE,20,BB,100,BB,100,100,M,20,20,90,80,97,S,NA
6/25/02,176,ACPE-01,ACPE,20,BB,100,BB,100,100,M,20,20,95,80,97,F,NA
7/2/02,183,ACPE-01,ACPE,20,BB,100,BB,100,100,M,20,20,98,80,97,F,NA
4/1/03,91,ACPE-01,ACPE,20,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/10/03,100,ACPE-01,ACPE,20,SS,0,NA,0,0,NA,0,0,0,0,0,0,most outer scales just splitting
4/15/03,105,ACPE-01,ACPE,20,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/21/03,111,ACPE-01,ACPE,20,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/28/03,118,ACPE-01,ACPE,20,VS,0,NA,0,0,NA,0,0,0,0,0,0,inner sc up to 2cm
5/1/03,121,ACPE-01,ACPE,20,VS,0,NA,0,0,NA,0,0,0,0,0,0,inner sc up to 3.5cm
5/5/03,125,ACPE-01,ACPE,20,BB,3,NA,0,0,NA,0,0,0,0,0,0,NA
5/9/03,129,ACPE-01,ACPE,20,BB,99,NA,0,0,NA,0,0,8,0,0,0,NA
5/15/03,135,ACPE-01,ACPE,20,BB,100,BB,15,0,M,9,7,15,0,0,0,NA
5/20/03,140,ACPE-01,ACPE,20,BB,100,BB,100,10,M,14,11,40,0,0,0,NA
5/27/03,147,ACPE-01,ACPE,20,BB,100,BB,100,55,M,16,13,58,40,0,0,NA
6/2/03,153,ACPE-01,ACPE,20,BB,100,BB,100,92,M,19,15,63,70,10,S,NA
6/6/03,157,ACPE-01,ACPE,20,BB,100,BB,100,100,M,20,18,80,80,25,S,NA
6/12/03,163,ACPE-01,ACPE,20,BB,100,BB,100,100,M,20,17,90,80,75,S,NA
6/17/03,168,ACPE-01,ACPE,20,BB,100,BB,100,100,M,20,17,93,80,80,S,NA
6/23/03,174,ACPE-01,ACPE,20,BB,100,BB,100,100,M,21,19,95,80,95,S,NA
3/30/04,90,ACPE-01,ACPE,14,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/7/04,98,ACPE-01,ACPE,14,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/12/04,103,ACPE-01,ACPE,14,MS,0,NA,0,0,NA,0,0,0,0,0,0,outer scales split-inner just emerging
4/19/04,110,ACPE-01,ACPE,14,VS,0,NA,0,0,NA,0,0,0,0,0,0,inner sc 1-1.5cm
4/22/04,113,ACPE-01,ACPE,14,VS,0,NA,0,0,NA,0,0,0,0,0,0,inner sc up to 3cm
4/27/04,118,ACPE-01,ACPE,14,VS,0,NA,0,0,NA,0,0,0,0,0,0,inner sc 3.5-4cm a few starting to split
4/30/04,121,ACPE-01,ACPE,14,BB,25,NA,0,0,NA,0,0,0,0,0,0,NA
5/4/04,125,ACPE-01,ACPE,14,BB,98,BB,20,0,M,0,0,0,0,0,0,NA
5/10/04,131,ACPE-01,ACPE,14,BB,100,BB,100,0,M,11,9,25,0,0,0,flwrs hanging
5/14/04,135,ACPE-01,ACPE,14,BB,100,BB,100,15,M,15,14,50,20,0,0,NA
5/19/04,140,ACPE-01,ACPE,14,BB,100,BB,100,80,M,20,17,75,70,25,F,NA
5/25/04,146,ACPE-01,ACPE,14,BB,100,BB,100,100,M,19,18,75,80,25,S,NA
5/31/04,152,ACPE-01,ACPE,14,BB,100,BB,100,100,M,20,20,83,80,60,S,NA
6/4/04,156,ACPE-01,ACPE,14,BB,100,BB,100,100,M,20,20,90,80,70,F,NA
6/11/04,163,ACPE-01,ACPE,14,BB,100,BB,100,100,M,22,20,90,80,90,S,NA
6/17/04,169,ACPE-01,ACPE,14,BB,100,BB,100,100,M,22,20,95,80,95,S,NA
6/25/04,177,ACPE-01,ACPE,14,BB,100,BB,100,100,M,22,20,96,80,97,F,NA
3/30/05,89,ACPE-01,ACPE,14,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/6/05,96,ACPE-01,ACPE,14,SS,0,NA,0,0,NA,0,0,0,0,0,0,outer scales splitting
4/14/05,104,ACPE-01,ACPE,14,MS,0,NA,0,0,NA,0,0,0,0,0,0,outer scales split
4/19/05,109,ACPE-01,ACPE,14,VS,0,NA,0,0,NA,0,0,0,0,0,0,inner sheaths 1-1.5 cm
4/22/05,112,ACPE-01,ACPE,14,VS,0,NA,0,0,NA,0,0,0,0,0,0,inner sheaths up to 3 cm
4/26/05,116,ACPE-01,ACPE,14,VS,0,NA,0,0,NA,0,0,0,0,0,0,inner sheaths 3.5-4 cm
5/2/05,122,ACPE-01,ACPE,14,VS,0,NA,0,0,NA,0,0,0,0,0,0,inner sheaths splitting
5/6/05,126,ACPE-01,ACPE,14,BB,30,NA,0,0,NA,5,NA,0,0,0,0,NA
5/10/05,130,ACPE-01,ACPE,14,BB,80,NA,0,0,NA,7,6,NA,0,0,0,NA
5/14/05,134,ACPE-01,ACPE,14,BB,100,BB,100,0,M,10,8,23,0,0,0,NA
5/17/05,137,ACPE-01,ACPE,14,BB,100,BB,NA,NA,M,12,10,NA,0,0,0,NA
5/21/05,141,ACPE-01,ACPE,14,BB,100,BB,100,8,M,15,13,53,15,0,0,NA
5/27/05,147,ACPE-01,ACPE,14,BB,100,BB,100,25,M,15,13,55,20,0,0,NA
6/1/05,152,ACPE-01,ACPE,14,BB,100,BB,100,75,M,19,16,65,20,0,0,NA
6/7/05,158,ACPE-01,ACPE,14,BB,100,BB,100,100,M,20,18,78,80,25,M,NA
6/10/05,161,ACPE-01,ACPE,14,BB,100,BB,100,100,M,20,17,80,80,40,M,NA
6/14/05,165,ACPE-01,ACPE,14,BB,100,BB,100,100,M,20,18,88,80,70,S,NA
6/20/05,171,ACPE-01,ACPE,14,BB,100,BB,100,100,M,21,18,93,80,85,S,NA
6/27/05,178,ACPE-01,ACPE,14,BB ,100,BB,100,100,M,20,17,96,80,97,S,NA
3/31/06,90,ACPE-01,ACPE,14,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/10/06,100,ACPE-01,ACPE,14,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/17/06,107,ACPE-01,ACPE,14,VS,0,NA,0,0,NA,0,0,0,0,0,0,inner sheaths ~1.5-2cm
4/21/06,111,ACPE-01,ACPE,14,VS,0,NA,0,0,NA,0,0,0,0,0,0,inner shths ~2.5-3.5cm
4/28/06,118,ACPE-01,ACPE,14,VS,0,NA,0,0,NA,0,0,0,0,0,0,inner shths ~3.5-4cm
5/4/06,124,ACPE-01,ACPE,14,BB,85,VS,0,0,NA,0,0,0,0,0,0,NA
5/8/06,128,ACPE-01,ACPE,14,BB,100,BB,75,0,M,0,0,0,0,0,0,NA
5/11/06,131,ACPE-01,ACPE,14,BB,100,BB,100,0,M,12,10,35,0,0,0,NA
5/17/06,137,ACPE-01,ACPE,14,BB,100,BB,100,20,M,13,10,35,0,0,0,NA
5/22/06,142,ACPE-01,ACPE,14,BB,100,BB,100,25,M,15,13,65,20,0,0,NA
5/27/06,147,ACPE-01,ACPE,14,BB,100,BB,100,90,M,18,16,65,45,0,0,NA
6/1/06,152,ACPE-01,ACPE,14,BB,100,BB,100,100,M,20,18,83,80,25,S,NA
6/6/06,157,ACPE-01,ACPE,14,BB,100,BB,100,100,M,20,18,83,80,50,S,NA
6/13/06,164,ACPE-01,ACPE,14,BB,100,BB,100,100,M,19,18,93,80,85,F,NA
6/19/06,170,ACPE-01,ACPE,14,BB,100,BB,100,100,M,19,18,96,80,97,S,NA
6/27/06,178,ACPE-01,ACPE,14,BB,100,BB,100,100,M,19,18,98,80,97,S,NA
3/30/07,89,ACPE-01,ACPE,14,SS,0,NA,0,0,NA,0,0,0,0,0,0,outer scales starting to split
4/9/07,99,ACPE-01,ACPE,14,SS,0,NA,0,0,NA,0,0,0,0,0,0,>75% outer scales split
4/19/07,109,ACPE-01,ACPE,14,MS,0,NA,0,0,NA,0,0,0,0,0,0,outer scales split
4/24/07,114,ACPE-01,ACPE,14,VS,0,NA,0,0,NA,0,0,0,0,0,0,inner sheaths up to 2cm
4/30/07,120,ACPE-01,ACPE,14,VS,0,NA,0,0,NA,0,0,0,0,0,0,inner shths ~2.5-3.5cm
5/4/07,124,ACPE-01,ACPE,14,BB,1,NA,0,0,NA,0,0,0,0,0,0,NA
5/8/07,128,ACPE-01,ACPE,14,BB,80,NA,0,0,NA,0,0,0,0,0,0,NA
5/11/07,131,ACPE-01,ACPE,14,BB,100,BB,50,0,M,0,0,0,0,0,0,NA
5/15/07,135,ACPE-01,ACPE,14,BB,100,BB,100,0,M,15,11,35,0,0,0,NA
5/21/07,141,ACPE-01,ACPE,14,BB,100,BB,100,10,M,16,14,40,0,0,0,NA
5/25/07,145,ACPE-01,ACPE,14,BB,100,BB,100,90,M,18,15,70,60,0,0,NA
5/30/07,150,ACPE-01,ACPE,14,BB,100,BB,100,100,M,20,18,83,80,40,F,NA
6/8/07,159,ACPE-01,ACPE,14,BB,100,BB,100,100,M,20,17,85,80,60,S,NA
6/14/07,165,ACPE-01,ACPE,14,BB,100,BB,100,100,M,NA,NA,95,80,95,S,NA
6/24/07,175,ACPE-01,ACPE,14,BB,100,BB,100,100,M,NA,NA,98,80,97,F,NA
4/2/08,93,ACPE-01,ACPE,14,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/9/08,100,ACPE-01,ACPE,14,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/17/08,108,ACPE-01,ACPE,14,MS,0,NA,0,0,NA,0,0,0,0,0,0,inner sheaths ~1cm
4/23/08,114,ACPE-01,ACPE,14,MS,0,NA,0,0,NA,0,0,0,0,0,0,inner sheaths up to ~4cm
4/27/08,118,ACPE-01,ACPE,14,BB,5,NA,0,0,NA,0,0,0,0,0,0,NA
5/1/08,122,ACPE-01,ACPE,14,BB,50,NA,0,0,NA,0,0,0,0,0,0,NA
5/6/08,127,ACPE-01,ACPE,14,BB,95,NA,0,0,NA,6,5,8,0,0,0,NA
5/11/08,132,ACPE-01,ACPE,14,BB,100,BB,90,0,M,10,9,23,0,0,0,a few flwrs
5/15/08,136,ACPE-01,ACPE,14,BB,100,BB,100,20,M,15,13,40,0,0,0,NA
5/21/08,142,ACPE-01,ACPE,14,BB,100,BB,100,50,M,17,15,50,10,0,F,NA
5/29/08,150,ACPE-01,ACPE,14,BB,100,BB,100,92,M,18,15,70,75,0,F,NA
6/5/08,157,ACPE-01,ACPE,14,BB,100,BB,100,100,M,20,17,80,80,40,S,NA
6/11/08,163,ACPE-01,ACPE,14,BB,100,BB,100,100,M,20,17,90,80,85,F,NA
6/18/08,170,ACPE-01,ACPE,14,BB,100,BB,100,100,M,20,17,90,80,85,F,NA
6/25/08,177,ACPE-01,ACPE,14,BB,100,BB,100,100,M,20,17,95,80,95,F,NA
4/1/09,91,ACPE-01,ACPE,14,SS,0,NA,0,0,NA,0,0,0,0,0,0,outer scales mostly split
4/9/09,99,ACPE-01,ACPE,14,SS,0,NA,0,0,NA,0,0,0,0,0,0,outer scales split
4/15/09,105,ACPE-01,ACPE,14,MS,0,NA,0,0,NA,0,0,0,0,0,0,inner sheaths ~1cm
4/23/09,113,ACPE-01,ACPE,14,VS,0,NA,0,0,NA,0,0,0,0,0,0,inner sheaths ~2cm
4/27/09,117,ACPE-01,ACPE,14,VS,0,NA,0,0,NA,0,0,0,0,0,0,inner sheaths  up to 4cm
5/1/09,121,ACPE-01,ACPE,14,BB,99,BB,10,0,M,7,5,8,0,0,0,NA
5/4/09,124,ACPE-01,ACPE,14,BB,100,BB,90,0,M,10,8,15,0,0,0,NA
5/7/09,127,ACPE-01,ACPE,14,BB,100,BB,100,0,M,12,10,23,0,0,0,NA
5/11/09,131,ACPE-01,ACPE,14,BB,100,BB,100,10,M,15,11,38,0,0,0,NA
5/15/09,135,ACPE-01,ACPE,14,BB,100,BB,100,25,M,16,14,50,0,0,0,NA
5/21/09,141,ACPE-01,ACPE,14,BB,100,BB,100,80,M,18,16,70,65,0,F,NA
5/26/09,146,ACPE-01,ACPE,14,BB,100,BB,100,100,M,18,16,73,70,10,F,NA
6/1/09,152,ACPE-01,ACPE,14,BB,100,BB,100,100,M,18,16,88,80,45,F,NA
6/8/09,159,ACPE-01,ACPE,14,BB,100,BB,100,100,M,18,16,90,80,75,F,NA
6/15/09,166,ACPE-01,ACPE,14,BB,100,BB,100,100,M,18,16,93,80,90,F,NA
6/23/09,174,ACPE-01,ACPE,14,BB,100,BB,100,100,M,18,16,98,80,97,F,NA
4/1/10,91,ACPE-01,ACPE,14,MS,0,NA,0,0,NA,0,0,0,0,0,0,outer split - inner ~.75cm
4/8/10,98,ACPE-01,ACPE,14,VS,0,NA,0,0,NA,0,0,0,0,0,0,inner up to 4cm-a few split
4/13/10,103,ACPE-01,ACPE,14,BB,5,NA,0,0,NA,0,0,0,0,0,0,NA
4/20/10,110,ACPE-01,ACPE,14,BB,90,NA,0,0,NA,0,0,0,0,0,0,NA
4/23/10,113,ACPE-01,ACPE,14,BB,100,BB,25,0,M,9,6,10,0,0,0,NA
4/29/10,119,ACPE-01,ACPE,14,BB,100,BB,100,0,M,11,9,23,0,0,0,NA
5/4/10,124,ACPE-01,ACPE,14,BB,100,BB,100,25,M,14,12,35,0,0,0,NA
5/10/10,130,ACPE-01,ACPE,14,BB,100,BB,100,80,M,16,15,50,0,0,F,NA
5/17/10,137,ACPE-01,ACPE,14,BB,100,BB,100,100,M,18,17,68,70,20,F,NA
5/21/10,141,ACPE-01,ACPE,14,BB,100,BB,100,100,M,18,17,75,75,25,S,NA
5/26/10,146,ACPE-01,ACPE,14,BB,100,BB,100,100,NM,18,18,80,80,40,S,NA
6/2/10,153,ACPE-01,ACPE,14,BB,100,BB,100,100,M,18,17,85,80,55,F,NA
6/9/10,160,ACPE-01,ACPE,14,BB,100,BB,100,100,M,18,17,90,80,80,F,NA
6/15/10,166,ACPE-01,ACPE,14,BB,100,BB,100,100,M,18,17,96,80,97,F,NA
4/6/11,96,ACPE-01,ACPE,14,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/14/11,104,ACPE-01,ACPE,14,MS,0,NA,0,0,NA,0,0,0,0,0,0,inner sheath<.5cm
4/21/11,111,ACPE-01,ACPE,14,MS,0,NA,0,0,NA,0,0,0,0,0,0,inner sheaths up to .7 cm
4/26/11,116,ACPE-01,ACPE,14,VS,0,NA,0,0,NA,0,0,0,0,0,0,inner sheaths up to 1.5cm
4/29/11,119,ACPE-01,ACPE,14,VS,0,NA,0,0,NA,0,0,0,0,0,0,inner sheaths up to 3.5cm
5/2/11,122,ACPE-01,ACPE,14,VS,0,NA,0,0,NA,0,0,0,0,0,0,inner sheaths up to 4.0cm
5/6/11,126,ACPE-01,ACPE,14,BB,65,VS,0,0,NA,0,0,0,0,0,0,leaves just emerging
5/10/11,130,ACPE-01,ACPE,14,BB,99,BB,25,0,M,0,0,0,0,0,0,NA
5/13/11,133,ACPE-01,ACPE,14,BB,100,BB,75,0,M,11,9,20,0,0,0,NA
5/19/11,139,ACPE-01,ACPE,14,BB,100,BB,100,5,M,14,12,35,0,0,0,flwrs open
5/25/11,145,ACPE-01,ACPE,14,BB,100,BB,100,50,M,16,14,43,0,0,0,NA
5/31/11,151,ACPE-01,ACPE,14,BB,100,BB,100,100,M,18,16,63,65,20,F,NA
6/6/11,157,ACPE-01,ACPE,14,BB,100,BB,100,100,M,18,18,78,80,30,S,NA
6/13/11,164,ACPE-01,ACPE,14,BB,100,BB,100,100,M,18,18,83,80,75,F,NA
6/20/11,171,ACPE-01,ACPE,14,BB,100,BB,100,100,M,18,18,95,80,95,F,NA
3/22/12,82,ACPE-01,ACPE,14,MS,0,NA,0,0,NA,0,0,0,0,0,0,inner sheaths up to 1.0cm
3/29/12,89,ACPE-01,ACPE,14,VS,0,NA,0,0,NA,0,0,0,0,0,0,inner sheaths up to ~2.0cm
4/5/12,96,ACPE-01,ACPE,14,VS,0,NA,0,0,NA,0,0,0,0,0,0,inner sheaths up to 2.5cm
4/12/12,103,ACPE-01,ACPE,14,VS,0,NA,0,0,NA,0,0,0,0,0,0,inner sheaths up to ~3.0cm
4/18/12,109,ACPE-01,ACPE,14,BB,70,VS,0,0,NA,0,0,0,0,0,0,NA
4/24/12,115,ACPE-01,ACPE,14,BB,100,BB,90,0,M,10,8,13,0,0,0,NA
4/30/12,121,ACPE-01,ACPE,14,BB,100,BB,100,0,M,13,11,30,0,0,0,NA
5/7/12,128,ACPE-01,ACPE,14,BB,100,BB,100,10,M,16,14,48,0,0,0,flwrs still on
5/11/12,132,ACPE-01,ACPE,14,BB,100,BB,100,20,M,19,15,55,5,0,0,NA
5/17/12,138,ACPE-01,ACPE,14,BB,100,BB,100,90,M,20,18,65,45,5,F,NA
5/21/12,142,ACPE-01,ACPE,14,BB,100,BB,100,100,M,20,18,75,75,20,F,NA
5/25/12,146,ACPE-01,ACPE,14,BB,100,BB,100,100,M,20,20,80,80,30,F,NA
5/31/12,152,ACPE-01,ACPE,14,BB,100,BB,100,100,M,20,18,83,80,40,F,NA
6/6/12,158,ACPE-01,ACPE,14,BB,100,BB,100,100,M,20,18,85,80,65,F,NA
6/12/12,164,ACPE-01,ACPE,14,BB,100,BB,100,100,M,20,18,93,80,90,F,NA
6/20/12,172,ACPE-01,ACPE,14,BB,100,BB,100,100,M,20,18,95,80,95,F,NA
4/4/13,94,ACPE-01,ACPE,14,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/10/13,100,ACPE-01,ACPE,14,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/17/13,107,ACPE-01,ACPE,14,MS,0,NA,0,0,NA,0,0,0,0,0,0,inner sheaths ~1 cm
4/24/13,114,ACPE-01,ACPE,14,VS,0,NA,0,0,NA,0,0,0,0,0,0,inner sheaths up to ~2.5 cm
4/29/13,119,ACPE-01,ACPE,14,VS,0,NA,0,0,NA,0,0,0,0,0,0,inner sheaths ~4cm-splitting
5/2/13,122,ACPE-01,ACPE,14,BB,1,NA,0,0,NA,0,0,0,0,0,0,NA
5/6/13,126,ACPE-01,ACPE,14,BB,95,VS,0,0,M,7,5,8,0,0,0,NA
5/10/13,130,ACPE-01,ACPE,14,BB,100,BB,95,0,M,11,9,20,0,0,0,NA
5/14/13,134,ACPE-01,ACPE,14,BB,100,BB,100,0,M,14,12,35,0,0,0,NA
5/19/13,139,ACPE-01,ACPE,14,BB,100,BB,100,0,M,17,15,58,45,0,0,NA
5/27/13,147,ACPE-01,ACPE,14,BB,100,BB,100,90,M,18,16,65,65,15,F,NA
6/4/13,155,ACPE-01,ACPE,14,BB,100,BB,100,100,M,18,17,85,80,50,F,NA
6/12/13,163,ACPE-01,ACPE,14,BB,100,BB,100,100,M&F,18,17,88,80,75,F,a few fruit developing
6/20/13,171,ACPE-01,ACPE,14,BB,100,BB,100,100,M&F,18,17,96,80,97,S,a few fruit
6/27/13,178,ACPE-01,ACPE,14,BB,100,BB,100,100,M&F,18,17,98,80,97,S,a few fruit
4/1/14,91,ACPE-01,ACPE,14,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/9/14,99,ACPE-01,ACPE,14,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/14/14,104,ACPE-01,ACPE,14,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/18/14,108,ACPE-01,ACPE,14,MS,0,NA,0,0,NA,0,0,0,0,0,0,inner scales up to ~.5 cm
4/24/14,114,ACPE-01,ACPE,14,VS,0,NA,0,0,NA,0,0,0,0,0,0,inner sheathes up to 1.5 cm
4/29/14,119,ACPE-01,ACPE,14,VS,0,NA,0,0,NA,0,0,0,0,0,0,inner sheathes up to 2 cm
5/7/14,127,ACPE-01,ACPE,14,VS,0,NA,0,0,NA,0,0,0,0,0,0,inner sheathes up to 4.5 cm
5/12/14,132,ACPE-01,ACPE,14,BB,99,BB,20,0,M,7,5,8,0,0,0,NA
5/15/14,135,ACPE-01,ACPE,14,BB,100,BB,95,0,M,11,10,20,0,0,0,NA
5/20/14,140,ACPE-01,ACPE,14,BB,100,BB,100,5,M,15,14,40,0,0,0,NA
5/29/14,149,ACPE-01,ACPE,14,BB,100,BB,100,50,M,19,16,60,55,0,F,NA
6/3/14,154,ACPE-01,ACPE,14,BB,100,BB,100,100,M,19,18,75,75,15,S,NA
6/9/14,160,ACPE-01,ACPE,14,BB,100,BB,100,100,M,20,20,85,80,60,M,NA
6/16/14,167,ACPE-01,ACPE,14,BB,100,BB,100,100,M,20,20,90,80,85,M,NA
6/24/14,175,ACPE-01,ACPE,14,BB,100,BB,100,100,M,20,20,96,80,97,S,NA
3/23/90,82,ACPE-02,ACPE,28,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
3/27/90,86,ACPE-02,ACPE,28,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/2/90,92,ACPE-02,ACPE,28,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/11/90,101,ACPE-02,ACPE,28,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/18/90,108,ACPE-02,ACPE,29,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/23/90,113,ACPE-02,ACPE,9,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/28/90,118,ACPE-02,ACPE,31,VS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/1/90,121,ACPE-02,ACPE,31,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/4/90,124,ACPE-02,ACPE,31,BB,20,NA,0,0,NA,3,0,0,0,0,0,NA
5/7/90,127,ACPE-02,ACPE,31,BB,80,NA,0,0,NA,5,0,0,0,0,0,NA
5/11/90,131,ACPE-02,ACPE,31,BB,97,NA,0,0,NA,7,0,0,0,0,0,NA
5/14/90,134,ACPE-02,ACPE,31,BB,100,VS,0,0,NA,8,0,45,0,0,0,NA
5/18/90,138,ACPE-02,ACPE,31,BB,100,BB,92,0,NA,10,0,54,0,0,0,NA
5/24/90,144,ACPE-02,ACPE,30,BB,100,BB,100,0,NA,14,0,80,45,0,0,NA
5/30/90,150,ACPE-02,ACPE,31,BB,100,BB,100,10,NA,16,0,80,71,0,0,NA
6/5/90,156,ACPE-02,ACPE,31,BB,100,BB,100,50,NA,20,0,80,70,0,0,NA
6/8/90,159,ACPE-02,ACPE,31,BB,100,BB,100,99,NA,21,0,80,80,38,0,NA
6/12/90,163,ACPE-02,ACPE,31,BB,100,BB,100,100,NA,21,0,80,80,55,0,NA
6/18/90,169,ACPE-02,ACPE,31,BB,100,BB,100,100,NA,22,0,80,80,80,0,NA
6/22/90,173,ACPE-02,ACPE,31,BB,100,NA,NA,100,NA,22,0,97,80,97,0,NA
6/27/90,178,ACPE-02,ACPE,31,BB,100,NA,NA,100,NA,22,0,100,80,100,0,NA
7/2/90,183,ACPE-02,ACPE,31,BB,100,NA,NA,100,NA,22,0,100,80,100,0,NA
7/9/90,190,ACPE-02,ACPE,31,BB,100,NA,NA,100,NA,22,0,100,80,100,0,NA
3/21/91,80,ACPE-02,ACPE,31,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
3/28/91,87,ACPE-02,ACPE,31,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/2/91,92,ACPE-02,ACPE,31,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/5/91,95,ACPE-02,ACPE,31,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/9/91,99,ACPE-02,ACPE,31,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/12/91,102,ACPE-02,ACPE,31,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/16/91,106,ACPE-02,ACPE,31,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/19/91,109,ACPE-02,ACPE,35,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/22/91,112,ACPE-02,ACPE,35,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/26/91,116,ACPE-02,ACPE,35,VS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/2/91,122,ACPE-02,ACPE,35,BB,100,NA,0,0,NA,0,0,0,0,0,0,NA
5/7/91,127,ACPE-02,ACPE,35,BB,97,MS,0,0,NA,4,3,0,0,0,0,NA
5/10/91,130,ACPE-02,ACPE,35,BB,100,BB,33,0,NA,11,0,50,0,0,0,NA
5/13/91,133,ACPE-02,ACPE,35,BB,100,BB,NA,0,NA,10,7,75,0,0,0,NA
5/17/91,137,ACPE-02,ACPE,35,BB,100,BB,100,50,NA,13,12,63,0,0,0,NA
5/20/91,140,ACPE-02,ACPE,35,BB,100,BB,NA,NA,NA,17,15,80,0,0,0,NA
5/23/91,143,ACPE-02,ACPE,35,BB,100,BB,NA,NA,NA,19,16,85,0,0,0,NA
5/28/91,148,ACPE-02,ACPE,35,BB,100,BB,100,100,NA,21,19,NA,NA,NA,0,NA
5/31/91,151,ACPE-02,ACPE,37,BB,100,NA,NA,100,NA,18,19,90,80,90,0,NA
6/4/91,155,ACPE-02,ACPE,37,BB,100,NA,NA,100,NA,17,18,95,80,95,0,NA
6/10/91,161,ACPE-02,ACPE,37,BB,100,NA,NA,100,NA,17,18,NA,NA,NA,0,NA
6/14/91,165,ACPE-02,ACPE,37,BB,100,NA,NA,100,NA,17,18,100,80,100,0,NA
6/20/91,171,ACPE-02,ACPE,37,BB,100,NA,NA,100,NA,21,15,100,80,100,0,NA
6/28/91,179,ACPE-02,ACPE,36,BB,100,NA,NA,100,NA,19,18,95,80,95,0,NA
7/4/91,185,ACPE-02,ACPE,36,BB,100,NA,NA,100,NA,20,18,100,80,100,0,NA
7/11/91,192,ACPE-02,ACPE,37,BB,100,NA,NA,100,NA,20,19,100,80,100,0,NA
4/1/92,92,ACPE-02,ACPE,37,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/7/92,98,ACPE-02,ACPE,37,NS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/13/92,104,ACPE-02,ACPE,37,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/20/92,111,ACPE-02,ACPE,37,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/23/92,114,ACPE-02,ACPE,37,SS,0,NA,0,0,NA,0,0,0,0,0,0,NA
4/27/92,118,ACPE-02,ACPE,37,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/1/92,122,ACPE-02,ACPE,37,MS,0,NA,0,0,NA,0,0,0,0,0,0,NA
5/4/92,125,ACPE-02,ACPE,37,MS,0,NA,0,0,NA,3,0,0,0,0,0,NA
5/8/92,129,ACPE-02,ACPE,37,VS,0,NA,0,0,NA,NA,0,0,0,0,0,NA
5/11/92,132,ACPE-02,ACPE,37,VS,0,NA,0,0,NA,NA,0,0,0,0,0,NA
5/14/92,135,ACPE-02,ACPE,37,BB,0,NA,0,0,NA,NA,0,0,0,0,0,NA
5/19/92,140,ACPE-02,ACPE,37,BB,100,BB,100,0,NA,6,8,45,0,0,0,NA
5/21/92,142,ACPE-02,ACPE,37,BB,100,BB,100,0,NA,7,9,NA,0,0,0,NA
5/26/92,147,ACPE-02,ACPE,37,BB,100,BB,100,0,NA,12,14,NA,0,0,0,NA
5/29/92,150,ACPE-02,ACPE,37,BB,100,BB,100,0,NA,13,15,NA,0,0,0,NA
6/2/92,154,ACPE-02,ACPE,37,BB,100,BB,100,0,NA,14,16,NA,0,0,0,NA
6/5/92,157,ACPE-02,ACPE,37,BB,100,NA,100,0,NA,14,18,50,20,0,0,NA
